tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,postal code,year,month,birth year,gender
337,01/11/2020 08:02:29,01/11/2020 08:08:06,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,40,Lewis Wharf at Atlantic Ave,42.363871,-71.050877,5024,Subscriber,2351,2020,11,,
404,01/11/2020 08:02:32,01/11/2020 08:09:17,179,MIT Vassar St,42.35560121,-71.10394478,17,Soldiers Field Park - 111 Western Ave,42.36426344,-71.1182757,3386,Subscriber,2139,2020,11,,
1251,01/11/2020 08:04:23,01/11/2020 08:25:14,273,Forest Hills,42.300923,-71.114249,273,Forest Hills,42.300923,-71.114249,3238,Subscriber,2116,2020,11,,
170,01/11/2020 08:04:26,01/11/2020 08:07:17,441,Sullivan Square,42.38445226,-71.07514855,329,Washington St at Myrtle St,42.38170676,-71.08377187,5677,Subscriber,2121,2020,11,,
521,01/11/2020 08:05:19,01/11/2020 08:14:00,318,Ames St at Broadway,42.3636929,-71.0875672,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,3447,Subscriber,2142,2020,11,,
245,01/11/2020 08:05:22,01/11/2020 08:09:27,46,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.34366582,-71.08582377,21,Prudential Center - 101 Huntington Ave,42.34652004,-71.08065777,4473,Subscriber,2115,2020,11,,
1307,01/11/2020 08:06:14,01/11/2020 08:28:01,133,Green Street T Stop - Green St at Amory St,42.310579,-71.107341,346,Cleveland Circle,42.33554308,-71.1506152,3374,Subscriber,2130,2020,11,,
1196,01/11/2020 08:06:51,01/11/2020 08:26:47,10,B.U. Central - 725 Comm. Ave.,42.350406,-71.108279,374,Tremont St at Hamilton Pl,42.35668335,-71.06166646,2371,Subscriber,2446,2020,11,,
1120,01/11/2020 08:06:56,01/11/2020 08:25:37,81,Chinatown T Stop,42.352409,-71.062679,437,Berkshire Street at Cambridge Street,42.37207658,-71.08995434,3806,Subscriber,2141,2020,11,,
1186,01/11/2020 08:06:59,01/11/2020 08:26:46,10,B.U. Central - 725 Comm. Ave.,42.350406,-71.108279,374,Tremont St at Hamilton Pl,42.35668335,-71.06166646,3573,Subscriber,2138,2020,11,,
1566,01/11/2020 08:08:58,01/11/2020 08:35:04,81,Chinatown T Stop,42.352409,-71.062679,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,3283,Subscriber,2111,2020,11,,
272,01/11/2020 08:10:47,01/11/2020 08:15:19,227,Silber Way,42.349496,-71.10057592,10,B.U. Central - 725 Comm. Ave.,42.350406,-71.108279,5943,Customer,4072,2020,11,,
278,01/11/2020 08:12:39,01/11/2020 08:17:18,79,Beacon St at Washington / Kirkland,42.37842,-71.105668,225,Cambridge Dept. of Public Works -147 Hampshire St.,42.37119728,-71.09759867,6349,Subscriber,2474,2020,11,,
1068,01/11/2020 08:13:49,01/11/2020 08:31:38,6,Cambridge St at Joy St,42.36125722,-71.06528744,58,Mugar Way at Beacon St,42.35553628,-71.0728687,5348,Subscriber,2116,2020,11,,
1022,01/11/2020 08:14:29,01/11/2020 08:31:31,445,Geiger Gibson Community Health Center,42.31886468,-71.04536798,152,Ink Block - Harrison Ave at Herald St,42.345901,-71.063187,2643,Subscriber,2125,2020,11,,
768,01/11/2020 08:14:47,01/11/2020 08:27:36,376,Honan Library,42.3602737,-71.12852452,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,5696,Subscriber,2119,2020,11,,
268,01/11/2020 08:15:26,01/11/2020 08:19:55,407,Craigie at Summer St,42.38830554,-71.11067977,77,Somerville City Hall,42.386844,-71.09812,5277,Subscriber,2143,2020,11,,
323,01/11/2020 08:15:59,01/11/2020 08:21:23,416,Blossom St at Charles St,42.36435589,-71.06959369,47,Cross St at Hanover St,42.362811,-71.056067,3558,Subscriber,2113,2020,11,,
81,01/11/2020 08:16:25,01/11/2020 08:17:46,36,Copley Square - Dartmouth St at Boylston St,42.34992828,-71.07739207,372,Boylston St at Exeter St,42.34958942,-71.07946779,5068,Subscriber,2130,2020,11,,
1869,01/11/2020 08:16:26,01/11/2020 08:47:35,376,Honan Library,42.3602737,-71.12852452,143,EF - North Point Park,42.369885,-71.069957,5473,Subscriber,2134,2020,11,,
260,01/11/2020 08:16:29,01/11/2020 08:20:50,440,Boston Landing,42.35656092,-71.14167538,8,Union Square - Brighton Ave at Cambridge St,42.353334,-71.137313,2045,Subscriber,2472,2020,11,,
367,01/11/2020 08:17:30,01/11/2020 08:23:38,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,398,75 Binney St,42.36550729,-71.0801376,3542,Subscriber,2114,2020,11,,
1251,01/11/2020 08:17:42,01/11/2020 08:38:34,94,Main St at Austin St,42.375603,-71.064608,206,Government Center - Cambridge St at Court St,42.3598254,-71.05979576,4737,Subscriber,2129,2020,11,,
1972,01/11/2020 08:19:10,01/11/2020 08:52:03,192,Purchase St at Pearl St,42.354659,-71.053181,192,Purchase St at Pearl St,42.354659,-71.053181,5174,Customer,4364,2020,11,,
484,01/11/2020 08:19:38,01/11/2020 08:27:42,354,Washington St at Egremont Rd,42.34286835,-71.14127841,193,Brookline Town Hall,42.33376473,-71.12046447,3479,Customer,2445,2020,11,,
426,01/11/2020 08:19:49,01/11/2020 08:26:55,221,Verizon Innovation Hub 10 Ware Street,42.37250865,-71.11305356,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,6097,Subscriber,2139,2020,11,,
1787,01/11/2020 08:20:34,01/11/2020 08:50:22,408,Edgerly Education Center,42.38717463,-71.08714389,454,Boylston St at Dartmouth St,42.3501061,-71.07720464,4001,Customer,2113,2020,11,,
452,01/11/2020 08:21:04,01/11/2020 08:28:37,335,Harvard St at Greene-Rose Heritage Park,42.36599433,-71.09522222,185,Third at Binney,42.36544486,-71.08277142,4124,Subscriber,2142,2020,11,,
434,01/11/2020 08:21:12,01/11/2020 08:28:27,5,Northeastern University - North Parking Lot,42.341814,-71.090179,417,Columbus Ave at W. Canton St,42.34474225,-71.07648162,4463,Subscriber,2115,2020,11,,
906,01/11/2020 08:21:44,01/11/2020 08:36:50,339,Archdale Rd at Washington St,42.29266593,-71.12119539,282,Stony Brook T Stop,42.316966,-71.104374,4935,Subscriber,2131,2020,11,,
409,01/11/2020 08:22:19,01/11/2020 08:29:09,179,MIT Vassar St,42.35560121,-71.10394478,189,Kendall T,42.36242784,-71.08495474,3034,Subscriber,2139,2020,11,,
362,01/11/2020 08:22:37,01/11/2020 08:28:39,454,Boylston St at Dartmouth St,42.3501061,-71.07720464,57,Massachusetts Ave at Columbus Ave,42.33949454,-71.08020781,2434,Subscriber,2130,2020,11,,
686,01/11/2020 08:24:00,01/11/2020 08:35:26,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,335,Harvard St at Greene-Rose Heritage Park,42.36599433,-71.09522222,4864,Subscriber,2114,2020,11,,
690,01/11/2020 08:24:02,01/11/2020 08:35:32,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,335,Harvard St at Greene-Rose Heritage Park,42.36599433,-71.09522222,5354,Subscriber,20007,2020,11,,
904,01/11/2020 08:24:54,01/11/2020 08:39:59,52,Newbury St at Hereford St,42.348717,-71.085954,41,Packard's Corner - Commonwealth Ave at Brighton Ave,42.352261,-71.123831,6323,Subscriber,2115,2020,11,,
1597,01/11/2020 08:26:37,01/11/2020 08:53:14,273,Forest Hills,42.300923,-71.114249,415,Stuart St at Berkeley St,42.34954403,-71.07242074,3238,Subscriber,2116,2020,11,,
1324,01/11/2020 08:26:39,01/11/2020 08:48:43,129,Hayes Square - Vine St at Moulton St,42.377022,-71.056605,380,Mass Ave at Albany St,42.36135838,-71.09670274,5959,Subscriber,2139,2020,11,,
1318,01/11/2020 08:26:45,01/11/2020 08:48:43,129,Hayes Square - Vine St at Moulton St,42.377022,-71.056605,380,Mass Ave at Albany St,42.36135838,-71.09670274,4349,Subscriber,2115,2020,11,,
6889,01/11/2020 08:27:25,01/11/2020 10:22:15,169,Edwards Playground - Main St at Eden St,42.378965,-71.068607,169,Edwards Playground - Main St at Eden St,42.378965,-71.068607,6285,Customer,2129,2020,11,,
336,01/11/2020 08:29:00,01/11/2020 08:34:36,57,Massachusetts Ave at Columbus Ave,42.33949454,-71.08020781,352,Ring Rd,42.34827839,-71.08044855,2434,Subscriber,2118,2020,11,,
273,01/11/2020 08:29:06,01/11/2020 08:33:39,440,Boston Landing,42.35656092,-71.14167538,8,Union Square - Brighton Ave at Cambridge St,42.353334,-71.137313,3903,Subscriber,2472,2020,11,,
325,01/11/2020 08:29:18,01/11/2020 08:34:44,16,Back Bay T Stop - Dartmouth St at Stuart St,42.34807412,-71.07657015,379,Tremont St at W. Dedham St,42.34254914,-71.07421449,4378,Subscriber,2118,2020,11,,
2093,01/11/2020 08:29:35,01/11/2020 09:04:28,46,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.34366582,-71.08582377,399,Shawmut Ave at Oak St W,42.34854543,-71.06559185,4850,Customer,2116,2020,11,,
175,01/11/2020 08:29:53,01/11/2020 08:32:49,206,Government Center - Cambridge St at Court St,42.3598254,-71.05979576,20,Aquarium T Stop - 200 Atlantic Ave,42.35991176,-71.05142981,3459,Subscriber,2114,2020,11,,
1474,01/11/2020 08:29:58,01/11/2020 08:54:33,30,Brigham Circle - Francis St at Huntington Ave,42.33462893,-71.10407918,30,Brigham Circle - Francis St at Huntington Ave,42.33462893,-71.10407918,3204,Customer,,2020,11,,
634,01/11/2020 08:30:09,01/11/2020 08:40:43,364,Tremont St at Northampton St,42.3388956,-71.08149976,131,Jackson Square T Stop,42.32293117,-71.10014141,2373,Subscriber,2130,2020,11,,
543,01/11/2020 08:30:45,01/11/2020 08:39:49,69,Coolidge Corner - Beacon St at Centre St,42.341598,-71.123338,32,Landmark Center - Brookline Ave at Park Dr,42.34369056,-71.10235287,3027,Subscriber,2115,2020,11,,
975,01/11/2020 08:30:55,01/11/2020 08:47:10,58,Mugar Way at Beacon St,42.35553628,-71.0728687,98,Warren St at Chelsea St,42.371848,-71.060292,2160,Subscriber,,2020,11,,
281,01/11/2020 08:30:55,01/11/2020 08:35:36,58,Mugar Way at Beacon St,42.35553628,-71.0728687,6,Cambridge St at Joy St,42.36125722,-71.06528744,2253,Subscriber,2116,2020,11,,
728,01/11/2020 08:31:30,01/11/2020 08:43:39,338,Commonwealth Ave at Kelton St,42.34835863,-71.13997217,70,Harvard Kennedy School at Bennett St / Eliot St,42.3722168,-71.12188071,2270,Customer,2135,2020,11,,
225,01/11/2020 08:31:46,01/11/2020 08:35:32,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.36912158,-71.11638672,5732,Subscriber,2139,2020,11,,
997,01/11/2020 08:31:53,01/11/2020 08:48:30,60,Charles Circle - Charles St at Cambridge St,42.36079297,-71.07118962,329,Washington St at Myrtle St,42.38170676,-71.08377187,4862,Subscriber,7762,2020,11,,
629,01/11/2020 08:32:26,01/11/2020 08:42:55,197,MLK Blvd at Washington St,42.32143814,-71.09126061,159,S Huntington Ave at Heath St,42.32760387,-71.1108917,4918,Subscriber,2119,2020,11,,
464,01/11/2020 08:33:41,01/11/2020 08:41:26,400,Lansdowne T Stop,42.34734473,-71.10016808,184,Sidney Research Campus/Erie Street at Waverly,42.35775309,-71.10393405,4987,Subscriber,3301,2020,11,,
990,01/11/2020 08:34:33,01/11/2020 08:51:03,332,Harvard Ave at Brainerd Rd,42.34953017,-71.13022771,359,One Brigham Circle,42.3339227,-71.10446509,3219,Subscriber,2120,2020,11,,
3677,01/11/2020 08:34:35,01/11/2020 09:35:53,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,36,Copley Square - Dartmouth St at Boylston St,42.34992828,-71.07739207,3846,Subscriber,2145,2020,11,,
843,01/11/2020 08:34:45,01/11/2020 08:48:49,11,Longwood Ave at Binney St,42.338629,-71.1065,13,Boston Medical Center - E Concord St at Harrison Ave,42.33639915,-71.07306711,4023,Subscriber,2035,2020,11,,
2377,01/11/2020 08:35:01,01/11/2020 09:14:38,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,380,Mass Ave at Albany St,42.36135838,-71.09670274,6153,Subscriber,2122,2020,11,,
184,01/11/2020 08:35:50,01/11/2020 08:38:55,335,Harvard St at Greene-Rose Heritage Park,42.36599433,-71.09522222,479,Galileo Galilei Way at Main Street,42.36300378,-71.08974038,4864,Subscriber,2139,2020,11,,
321,01/11/2020 08:36:16,01/11/2020 08:41:37,6,Cambridge St at Joy St,42.36125722,-71.06528744,182,Museum of Science,42.36769018,-71.07116282,4934,Subscriber,2141,2020,11,,
670,01/11/2020 08:37:29,01/11/2020 08:48:40,152,Ink Block - Harrison Ave at Herald St,42.345901,-71.063187,60,Charles Circle - Charles St at Cambridge St,42.36079297,-71.07118962,2643,Subscriber,2125,2020,11,,
638,01/11/2020 08:37:58,01/11/2020 08:48:37,222,Troy Boston,42.343749,-71.062256,60,Charles Circle - Charles St at Cambridge St,42.36079297,-71.07118962,5933,Customer,2118,2020,11,,
802,01/11/2020 08:38:21,01/11/2020 08:51:44,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,330,30 Dane St,42.38100143,-71.10402523,3270,Subscriber,2139,2020,11,,
571,01/11/2020 08:38:25,01/11/2020 08:47:56,402,Washington St at Griggs Rd,42.33833424,-71.1305093,9,Commonwealth Ave at Agganis Way,42.35169202,-71.11903489,3070,Subscriber,2446,2020,11,,
607,01/11/2020 08:38:43,01/11/2020 08:48:50,200,Washington St at Melnea Cass Blvd,42.332817,-71.081198,4,Tremont St at E Berkeley St,42.345392,-71.069616,3541,Subscriber,2492,2020,11,,
1185,01/11/2020 08:38:45,01/11/2020 08:58:31,3,Colleges of the Fenway - Fenway at Avenue Louis Pasteur,42.34011512,-71.10061884,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,4108,Subscriber,10023,2020,11,,
317,01/11/2020 08:38:50,01/11/2020 08:44:07,417,Columbus Ave at W. Canton St,42.34474225,-71.07648162,399,Shawmut Ave at Oak St W,42.34854543,-71.06559185,3557,Subscriber,2118,2020,11,,
553,01/11/2020 08:39:28,01/11/2020 08:48:41,152,Ink Block - Harrison Ave at Herald St,42.345901,-71.063187,60,Charles Circle - Charles St at Cambridge St,42.36079297,-71.07118962,3202,Subscriber,2118,2020,11,,
1042,01/11/2020 08:39:31,01/11/2020 08:56:53,239,Community Path at Cedar Street,42.39407224,-71.11133695,461,Railroad Lot and Minuteman Bikeway,42.41608484,-71.15315407,5727,Customer,2145,2020,11,,
339,01/11/2020 08:39:32,01/11/2020 08:45:12,362,Columbia Rd at Tierney Community Center,42.33023071,-71.05060093,161,W Broadway at D St,42.3391085,-71.0514432,5485,Subscriber,2127,2020,11,,
505,01/11/2020 08:39:47,01/11/2020 08:48:13,4,Tremont St at E Berkeley St,42.345392,-71.069616,404,Mass Ave T Station,42.34135616,-71.08336953,2183,Subscriber,2115,2020,11,,
531,01/11/2020 08:39:55,01/11/2020 08:48:47,197,MLK Blvd at Washington St,42.32143814,-71.09126061,12,Ruggles T Stop - Columbus Ave at Melnea Cass Blvd,42.33624445,-71.08798563,2991,Subscriber,2119,2020,11,,
434,01/11/2020 08:40:02,01/11/2020 08:47:16,381,Inman Square at Springfield St.,42.37438409,-71.10015746,437,Berkshire Street at Cambridge Street,42.37207658,-71.08995434,2989,Subscriber,2141,2020,11,,
676,01/11/2020 08:40:09,01/11/2020 08:51:25,50,Boylston St at Berkeley St,42.35114198,-71.07329249,161,W Broadway at D St,42.3391085,-71.0514432,5916,Customer,2127,2020,11,,
658,01/11/2020 08:41:43,01/11/2020 08:52:42,406,Somerville City Hall Annex,42.39189812,-71.09745376,100,Davis Square,42.396969,-71.123024,2630,Subscriber,7701,2020,11,,
699,01/11/2020 08:41:48,01/11/2020 08:53:27,125,Hyde Square - Barbara St at Centre St,42.32176526,-71.10984161,5,Northeastern University - North Parking Lot,42.341814,-71.090179,4245,Customer,60630,2020,11,,
633,01/11/2020 08:42:05,01/11/2020 08:52:39,406,Somerville City Hall Annex,42.39189812,-71.09745376,100,Davis Square,42.396969,-71.123024,2933,Subscriber,7760,2020,11,,
338,01/11/2020 08:42:09,01/11/2020 08:47:48,167,Ryan Playground - Dorchester Ave at Harbor View St,42.317642,-71.056664,113,Andrew T Stop - Dorchester Ave at Dexter St,42.33047365,-71.05701685,2699,Customer,1560,2020,11,,
1368,01/11/2020 08:42:47,01/11/2020 09:05:35,440,Boston Landing,42.35656092,-71.14167538,458,Watertown Sq,42.36526032,-71.18573324,5384,Subscriber,2472,2020,11,,
1290,01/11/2020 08:43:36,01/11/2020 09:05:07,452,Beacon St at St. Paul St,42.34373095,-71.11614107,58,Mugar Way at Beacon St,42.35553628,-71.0728687,3268,Customer,2116,2020,11,,
1329,01/11/2020 08:44:13,01/11/2020 09:06:22,221,Verizon Innovation Hub 10 Ware Street,42.37250865,-71.11305356,11,Longwood Ave at Binney St,42.338629,-71.1065,6305,Subscriber,2138,2020,11,,
1385,01/11/2020 08:44:31,01/11/2020 09:07:37,361,Deerfield St at Commonwealth Ave,42.34924377,-71.0972821,412,Washington St at Peters Park,42.34303291,-71.0668873,6089,Subscriber,2215,2020,11,,
1719,01/11/2020 08:45:05,01/11/2020 09:13:44,396,Wasgatt Playground,42.40933007,-71.06381878,386,Sennott Park Broadway at Norfolk Street,42.36860524,-71.09930186,3107,Subscriber,1902,2020,11,,
1910,01/11/2020 08:45:05,01/11/2020 09:16:56,53,Beacon St at Massachusetts Ave,42.35082681,-71.08981088,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,4079,Customer,95949,2020,11,,
1323,01/11/2020 08:45:29,01/11/2020 09:07:33,361,Deerfield St at Commonwealth Ave,42.34924377,-71.0972821,412,Washington St at Peters Park,42.34303291,-71.0668873,4829,Subscriber,2215,2020,11,,
1382,01/11/2020 08:45:37,01/11/2020 09:08:40,25,South End Library - Tremont St at W Newton St,42.341332,-71.076847,273,Forest Hills,42.300923,-71.114249,6084,Subscriber,2118,2020,11,,
1257,01/11/2020 08:45:41,01/11/2020 09:06:38,369,Boston Public Market,42.36254854,-71.05737358,121,W Broadway at Dorchester St,42.33595898,-71.046229,3571,Subscriber,2139,2020,11,,
1265,01/11/2020 08:45:56,01/11/2020 09:07:01,369,Boston Public Market,42.36254854,-71.05737358,121,W Broadway at Dorchester St,42.33595898,-71.046229,4967,Subscriber,2114,2020,11,,
1252,01/11/2020 08:46:04,01/11/2020 09:06:56,140,Danehy Park,42.388966,-71.132788,380,Mass Ave at Albany St,42.36135838,-71.09670274,3391,Subscriber,2140,2020,11,,
265,01/11/2020 08:46:05,01/11/2020 08:50:30,99,Wilson Square,42.38567579,-71.11412136,330,30 Dane St,42.38100143,-71.10402523,4765,Subscriber,2114,2020,11,,
1736,01/11/2020 08:46:42,01/11/2020 09:15:38,94,Main St at Austin St,42.375603,-71.064608,327,Main St at Thompson Sq,42.37487847,-71.06383499,2784,Customer,2129,2020,11,,
753,01/11/2020 08:47:18,01/11/2020 08:59:52,98,Warren St at Chelsea St,42.371848,-71.060292,157,Seaport Blvd at Sleeper St,42.35317809,-71.04817357,2236,Subscriber,2129,2020,11,,
725,01/11/2020 08:47:45,01/11/2020 08:59:51,98,Warren St at Chelsea St,42.371848,-71.060292,157,Seaport Blvd at Sleeper St,42.35317809,-71.04817357,4816,Subscriber,2129,2020,11,,
278,01/11/2020 08:49:16,01/11/2020 08:53:54,50,Boylston St at Berkeley St,42.35114198,-71.07329249,52,Newbury St at Hereford St,42.348717,-71.085954,4274,Subscriber,2116,2020,11,,
283,01/11/2020 08:49:22,01/11/2020 08:54:05,50,Boylston St at Berkeley St,42.35114198,-71.07329249,52,Newbury St at Hereford St,42.348717,-71.085954,5036,Subscriber,2116,2020,11,,
633,01/11/2020 08:49:43,01/11/2020 09:00:16,236,Assembly Square T,42.39223284,-71.07746601,171,Bunker Hill Community College,42.37408991,-71.06905997,4823,Subscriber,0,2020,11,,
2129,01/11/2020 08:50:03,01/11/2020 09:25:32,194,Broadway St at Mt Pleasant St,42.38614141,-71.0782814,194,Broadway St at Mt Pleasant St,42.38614141,-71.0782814,4882,Customer,2145,2020,11,,
851,01/11/2020 08:51:55,01/11/2020 09:06:07,12,Ruggles T Stop - Columbus Ave at Melnea Cass Blvd,42.33624445,-71.08798563,19,Park Dr at Buswell St,42.347241,-71.105301,5917,Customer,2215,2020,11,,
1737,01/11/2020 08:52:17,01/11/2020 09:21:15,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,224,Fresh Pond Reservation,42.38267828,-71.14347895,3922,Subscriber,2139,2020,11,,
1183,01/11/2020 08:52:28,01/11/2020 09:12:11,6,Cambridge St at Joy St,42.36125722,-71.06528744,55,Boylston St at Massachusetts Ave,42.34740621,-71.08678415,3980,Customer,22031,2020,11,,
139,01/11/2020 08:53:10,01/11/2020 08:55:30,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,3771,Subscriber,2139,2020,11,,
656,01/11/2020 08:54:33,01/11/2020 09:05:30,397,Broadway at Beacham St,42.3983606,-71.06373843,236,Assembly Square T,42.39223284,-71.07746601,5652,Subscriber,2149,2020,11,,
1452,01/11/2020 08:54:36,01/11/2020 09:18:48,143,EF - North Point Park,42.369885,-71.069957,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.36912158,-71.11638672,5473,Subscriber,2134,2020,11,,
1046,01/11/2020 08:54:51,01/11/2020 09:12:18,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,11,Longwood Ave at Binney St,42.338629,-71.1065,2899,Subscriber,2138,2020,11,,
1584,01/11/2020 08:55:11,01/11/2020 09:21:35,85,Spaulding Rehabilitation Hospital - Charlestown Navy Yard,42.378338,-71.048927,120,Beacon St at Charles St,42.356052,-71.069849,4758,Subscriber,1760,2020,11,,
929,01/11/2020 08:55:37,01/11/2020 09:11:07,103,JFK Crossing at Harvard St. / Thorndike St.,42.346563,-71.128374,103,JFK Crossing at Harvard St. / Thorndike St.,42.346563,-71.128374,4377,Subscriber,2446,2020,11,,
