tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,year,month
449,01/12/2019 14:01:46,01/12/2019 14:09:16,437,Berkshire Street at Cambridge Street,42.37207658,-71.08995434,143,EF - North Point Park,42.369885,-71.069957,5365,Subscriber,1993,1,2019,12
350,01/12/2019 14:01:54,01/12/2019 14:07:44,225,Cambridge Dept. of Public Works -147 Hampshire St.,42.37119728,-71.09759867,318,Ames St at Broadway,42.3636929,-71.0875672,5831,Subscriber,1995,2,2019,12
453,01/12/2019 14:01:57,01/12/2019 14:09:30,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,179,MIT Vassar St,42.35560121,-71.10394478,4127,Subscriber,2000,1,2019,12
1628,01/12/2019 14:02:04,01/12/2019 14:29:12,338,Commonwealth Ave at Kelton St,42.34835863,-71.13997217,46,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.34366582,-71.08582377,3708,Subscriber,1989,2,2019,12
2094,01/12/2019 14:02:36,01/12/2019 14:37:30,4,Tremont St at E Berkeley St,42.345392,-71.069616,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,4778,Subscriber,1998,1,2019,12
639,01/12/2019 14:02:43,01/12/2019 14:13:22,381,Inman Square at Springfield St.,42.37438409,-71.10015746,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,3035,Subscriber,1991,2,2019,12
626,01/12/2019 14:02:54,01/12/2019 14:13:21,381,Inman Square at Springfield St.,42.37438409,-71.10015746,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,4144,Subscriber,1990,1,2019,12
337,01/12/2019 14:03:13,01/12/2019 14:08:51,107,Ames St at Main St,42.3625,-71.08822,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,3746,Subscriber,1991,1,2019,12
2214,01/12/2019 14:03:14,01/12/2019 14:40:09,232,Four Corners - 157 Washington St,42.30412793,-71.07929528,205,Bowdoin St at Quincy St,42.30785224,-71.06512249,6051,Customer,1969,0,2019,12
2045,01/12/2019 14:04:05,01/12/2019 14:38:11,46,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.34366582,-71.08582377,24,Seaport Square - Seaport Blvd at Northern Ave,42.35148193,-71.04436085,3456,Customer,1999,2,2019,12
1095,01/12/2019 14:04:09,01/12/2019 14:22:24,49,Stuart St at Charles St,42.351146,-71.066289,36,Copley Square - Dartmouth St at Boylston St,42.34992828,-71.07739207,2217,Customer,1995,2,2019,12
1080,01/12/2019 14:04:38,01/12/2019 14:22:38,49,Stuart St at Charles St,42.351146,-71.066289,36,Copley Square - Dartmouth St at Boylston St,42.34992828,-71.07739207,6022,Customer,1995,2,2019,12
137,01/12/2019 14:04:39,01/12/2019 14:06:57,121,W Broadway at Dorchester St,42.33595898,-71.046229,161,W Broadway at D St,42.3391085,-71.0514432,4987,Subscriber,1992,1,2019,12
1994,01/12/2019 14:04:56,01/12/2019 14:38:11,46,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.34366582,-71.08582377,24,Seaport Square - Seaport Blvd at Northern Ave,42.35148193,-71.04436085,5314,Customer,1997,1,2019,12
513,01/12/2019 14:04:59,01/12/2019 14:13:32,413,Kennedy-Longfellow School 158 Spring St,42.36955298,-71.08579015,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,4070,Subscriber,1990,2,2019,12
1253,01/12/2019 14:05:53,01/12/2019 14:26:47,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,352,Ring Rd,42.34827839,-71.08044855,6151,Subscriber,1995,2,2019,12
448,01/12/2019 14:05:58,01/12/2019 14:13:26,26,Washington St at Waltham St,42.34155985,-71.06886953,415,Stuart St at Berkeley St,42.34954403,-71.07242074,6065,Subscriber,1982,1,2019,12
906,01/12/2019 14:06:09,01/12/2019 14:21:16,226,Commonwealth Ave At Babcock St,42.35154735,-71.12126246,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,2278,Subscriber,1998,2,2019,12
148,01/12/2019 14:06:25,01/12/2019 14:08:54,20,Aquarium T Stop - 200 Atlantic Ave,42.35991176,-71.05142981,192,Purchase St at Pearl St,42.354659,-71.053181,3269,Subscriber,1980,1,2019,12
1048,01/12/2019 14:06:39,01/12/2019 14:24:08,124,Curtis Hall - South St at Centre St,42.309054,-71.11543,69,Coolidge Corner - Beacon St at Centre St,42.341598,-71.123338,5371,Subscriber,1982,1,2019,12
1261,01/12/2019 14:06:40,01/12/2019 14:27:41,332,Harvard Ave at Brainerd Rd,42.34953017,-71.13022771,79,Beacon St at Washington / Kirkland,42.37842,-71.105668,5434,Subscriber,1980,1,2019,12
1268,01/12/2019 14:07:38,01/12/2019 14:28:47,437,Berkshire Street at Cambridge Street,42.37207658,-71.08995434,374,Tremont St at Hamilton Pl,42.35668335,-71.06166646,5564,Customer,1996,2,2019,12
361,01/12/2019 14:07:57,01/12/2019 14:13:59,179,MIT Vassar St,42.35560121,-71.10394478,80,MIT Stata Center at Vassar St / Main St,42.36213123,-71.09115601,3911,Subscriber,1989,1,2019,12
197,01/12/2019 14:08:03,01/12/2019 14:11:21,350,Codman Square Library,42.2873611,-71.071111,349,Washington St at Talbot Ave,42.290333,-71.071806,5068,Subscriber,1973,1,2019,12
270,01/12/2019 14:08:19,01/12/2019 14:12:50,80,MIT Stata Center at Vassar St / Main St,42.36213123,-71.09115601,141,Kendall Street,42.36356016,-71.08216792,4016,Subscriber,1987,2,2019,12
690,01/12/2019 14:08:38,01/12/2019 14:20:09,367,Vassal Lane at Tobin/VLUS,42.38393225,-71.13961272,100,Davis Square,42.396969,-71.123024,4493,Subscriber,1972,1,2019,12
990,01/12/2019 14:08:39,01/12/2019 14:25:09,361,Deerfield St at Commonwealth Ave,42.34924377,-71.0972821,107,Ames St at Main St,42.3625,-71.08822,2057,Subscriber,1999,1,2019,12
425,01/12/2019 14:09:35,01/12/2019 14:16:41,26,Washington St at Waltham St,42.34155985,-71.06886953,57,Massachusetts Ave at Columbus Ave,42.34054262,-71.08138848,3785,Subscriber,1990,2,2019,12
272,01/12/2019 14:09:50,01/12/2019 14:14:22,413,Kennedy-Longfellow School 158 Spring St,42.36955298,-71.08579015,189,Kendall T,42.36242784,-71.08495474,4474,Subscriber,1988,1,2019,12
232,01/12/2019 14:10:21,01/12/2019 14:14:14,239,Community Path at Cedar Street,42.39407224,-71.11133695,328,Grove St at Community Path,42.39638681,-71.12011306,3175,Subscriber,1965,2,2019,12
192,01/12/2019 14:10:25,01/12/2019 14:13:38,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,177,University Park,42.36264779,-71.10006094,5723,Subscriber,1995,2,2019,12
432,01/12/2019 14:10:39,01/12/2019 14:17:52,105,Lower Cambridgeport at Magazine St / Riverside Rd,42.3572185,-71.11387163,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,6075,Customer,1983,1,2019,12
358,01/12/2019 14:11:30,01/12/2019 14:17:28,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,80,MIT Stata Center at Vassar St / Main St,42.36213123,-71.09115601,5579,Subscriber,1997,1,2019,12
646,01/12/2019 14:11:44,01/12/2019 14:22:31,149,175 N Harvard St,42.363796,-71.129164,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.36919032,-71.11714125,3055,Customer,1982,1,2019,12
359,01/12/2019 14:12:08,01/12/2019 14:18:08,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,189,Kendall T,42.36242784,-71.08495474,3707,Subscriber,1992,1,2019,12
357,01/12/2019 14:12:08,01/12/2019 14:18:06,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,189,Kendall T,42.36242784,-71.08495474,5993,Subscriber,1992,2,2019,12
1126,01/12/2019 14:12:18,01/12/2019 14:31:04,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,2859,Subscriber,1970,1,2019,12
217,01/12/2019 14:12:36,01/12/2019 14:16:13,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,5463,Subscriber,1996,1,2019,12
979,01/12/2019 14:12:55,01/12/2019 14:29:14,402,Washington St at Griggs Rd,42.33833424,-71.1305093,46,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.34366582,-71.08582377,4371,Subscriber,1987,1,2019,12
819,01/12/2019 14:13:18,01/12/2019 14:26:57,345,Park Plaza at Charles St S.,42.35182807,-71.06781138,342,Boylston St at Jersey St,42.34465063,-71.09732501,3064,Subscriber,1993,1,2019,12
231,01/12/2019 14:13:28,01/12/2019 14:17:19,335,Harvard St at Greene-Rose Heritage Park,42.36599433,-71.09522222,80,MIT Stata Center at Vassar St / Main St,42.36213123,-71.09115601,3681,Subscriber,1993,1,2019,12
766,01/12/2019 14:13:38,01/12/2019 14:26:24,197,MLK Blvd at Washington St,42.32143814,-71.09126061,282,Stony Brook T Stop,42.316966,-71.104374,3829,Customer,1969,0,2019,12
820,01/12/2019 14:14:06,01/12/2019 14:27:46,225,Cambridge Dept. of Public Works -147 Hampshire St.,42.37119728,-71.09759867,370,Dartmouth St at Newbury St,42.35096144,-71.07782811,4724,Subscriber,1988,1,2019,12
427,01/12/2019 14:14:27,01/12/2019 14:21:35,377,Perry Park,42.37927325,-71.10341903,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,5913,Subscriber,1990,2,2019,12
749,01/12/2019 14:14:42,01/12/2019 14:27:11,161,W Broadway at D St,42.3391085,-71.0514432,157,Seaport Blvd at Sleeper St,42.35317809,-71.04817357,2821,Subscriber,1997,2,2019,12
326,01/12/2019 14:14:53,01/12/2019 14:20:19,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,20,Aquarium T Stop - 200 Atlantic Ave,42.35991176,-71.05142981,2058,Subscriber,1978,1,2019,12
683,01/12/2019 14:15:10,01/12/2019 14:26:33,16,Back Bay T Stop - Dartmouth St at Stuart St,42.34807412,-71.07657015,27,Roxbury Crossing T Stop - Columbus Ave at Tremont St,42.331184,-71.095171,5611,Customer,1991,1,2019,12
424,01/12/2019 14:15:12,01/12/2019 14:22:17,26,Washington St at Waltham St,42.34155985,-71.06886953,36,Copley Square - Dartmouth St at Boylston St,42.34992828,-71.07739207,3710,Customer,1985,2,2019,12
1869,01/12/2019 14:15:13,01/12/2019 14:46:23,86,Brookline Village - Station Street at MBTA,42.33274392,-71.11626681,222,Troy Boston,42.343749,-71.062256,5925,Subscriber,1993,1,2019,12
316,01/12/2019 14:15:19,01/12/2019 14:20:36,189,Kendall T,42.36242784,-71.08495474,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,5272,Subscriber,1904,1,2019,12
1916,01/12/2019 14:16:20,01/12/2019 14:48:17,142,Alewife Station at Russell Field,42.396105,-71.139459,224,Fresh Pond Reservation,42.38267828,-71.14347895,5110,Subscriber,1970,1,2019,12
807,01/12/2019 14:16:51,01/12/2019 14:30:19,131,Jackson Square T Stop,42.32293117,-71.10014141,400,Lansdowne T Stop,42.34734473,-71.10016808,4769,Customer,1969,0,2019,12
366,01/12/2019 14:17:03,01/12/2019 14:23:10,352,Ring Rd,42.34827839,-71.08044855,39,Washington St at Rutland St,42.3385146,-71.07404083,5841,Subscriber,1973,1,2019,12
1777,01/12/2019 14:17:26,01/12/2019 14:47:04,184,Sidney Research Campus/ Erie Street at Waverly,42.35775309,-71.10393405,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,3004,Subscriber,1990,2,2019,12
992,01/12/2019 14:17:57,01/12/2019 14:34:30,21,Prudential Center - 101 Huntington Ave,42.34652004,-71.08065777,125,Hyde Square - Barbara St at Centre St,42.32176526,-71.10984161,2677,Subscriber,1995,2,2019,12
3794,01/12/2019 14:18:15,01/12/2019 15:21:30,342,Boylston St at Jersey St,42.34465063,-71.09732501,342,Boylston St at Jersey St,42.34465063,-71.09732501,4215,Customer,1969,0,2019,12
295,01/12/2019 14:18:20,01/12/2019 14:23:16,112,Clarendon Hill at Broadway,42.406302,-71.132446,100,Davis Square,42.396969,-71.123024,2481,Subscriber,1985,1,2019,12
119,01/12/2019 14:18:32,01/12/2019 14:20:32,169,Edwards Playground - Main St at Eden St,42.378965,-71.068607,94,Main St at Austin St,42.375603,-71.064608,5749,Subscriber,1969,1,2019,12
734,01/12/2019 14:18:51,01/12/2019 14:31:05,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,221,Verizon Innovation Hub 10 Ware Street,42.37250865,-71.11305356,5573,Subscriber,1992,2,2019,12
1674,01/12/2019 14:18:53,01/12/2019 14:46:48,233,St Mary's,42.34619708,-71.10728681,195,Child St at North St,42.37150494,-71.07249312,4131,Subscriber,1981,2,2019,12
1450,01/12/2019 14:19:16,01/12/2019 14:43:26,335,Harvard St at Greene-Rose Heritage Park,42.36599433,-71.09522222,335,Harvard St at Greene-Rose Heritage Park,42.36599433,-71.09522222,5052,Customer,1969,0,2019,12
829,01/12/2019 14:19:27,01/12/2019 14:33:16,370,Dartmouth St at Newbury St,42.35096144,-71.07782811,228,One Memorial Drive,42.36161932,-71.08043551,5812,Subscriber,1990,1,2019,12
1414,01/12/2019 14:19:40,01/12/2019 14:43:15,177,University Park,42.36264779,-71.10006094,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,5723,Customer,2001,2,2019,12
832,01/12/2019 14:19:41,01/12/2019 14:33:34,370,Dartmouth St at Newbury St,42.35096144,-71.07782811,228,One Memorial Drive,42.36161932,-71.08043551,5474,Subscriber,1991,2,2019,12
358,01/12/2019 14:19:53,01/12/2019 14:25:52,23,Boston City Hall - 28 State St,42.35892,-71.057629,58,Mugar Way at Beacon St,42.35553628,-71.0728687,5972,Subscriber,1962,1,2019,12
1250,01/12/2019 14:20:03,01/12/2019 14:40:53,157,Seaport Blvd at Sleeper St,42.35317809,-71.04817357,36,Copley Square - Dartmouth St at Boylston St,42.34992828,-71.07739207,5981,Subscriber,1990,2,2019,12
1469,01/12/2019 14:20:16,01/12/2019 14:44:46,9,Commonwealth Ave at Agganis Way,42.35169202,-71.11903489,115,Porter Square Station,42.387995,-71.119084,4176,Subscriber,1995,1,2019,12
677,01/12/2019 14:20:34,01/12/2019 14:31:52,409,Elm St at White St,42.38952436,-71.1169414,180,Mt Auburn,42.37478629,-71.13320231,5490,Customer,1993,1,2019,12
641,01/12/2019 14:21:29,01/12/2019 14:32:11,364,Tremont St at Northampton St,42.3388956,-71.08149976,21,Prudential Center - 101 Huntington Ave,42.34652004,-71.08065777,4731,Subscriber,1986,1,2019,12
1525,01/12/2019 14:21:32,01/12/2019 14:46:57,273,Forest Hills,42.300923,-71.114249,16,Back Bay T Stop - Dartmouth St at Stuart St,42.34807412,-71.07657015,3685,Subscriber,1989,1,2019,12
226,01/12/2019 14:23:19,01/12/2019 14:27:05,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,3746,Subscriber,1991,2,2019,12
356,01/12/2019 14:23:20,01/12/2019 14:29:16,360,Bartlett St at John Elliot Sq,42.3294633,-71.0901582,12,Ruggles T Stop - Columbus Ave at Melnea Cass Blvd,42.33624445,-71.08798563,3332,Subscriber,1996,2,2019,12
532,01/12/2019 14:23:28,01/12/2019 14:32:20,137,Magoun Square at Trum Field,42.398365,-71.107818,115,Porter Square Station,42.387995,-71.119084,3835,Subscriber,1989,2,2019,12
291,01/12/2019 14:23:52,01/12/2019 14:28:44,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,221,Verizon Innovation Hub 10 Ware Street,42.37250865,-71.11305356,2380,Subscriber,1996,2,2019,12
350,01/12/2019 14:23:55,01/12/2019 14:29:46,152,Ink Block - Harrison Ave at Herald St,42.345901,-71.063187,59,Chinatown Gate Plaza,42.351356,-71.059367,4503,Subscriber,1969,1,2019,12
467,01/12/2019 14:24:01,01/12/2019 14:31:49,381,Inman Square at Springfield St.,42.37438409,-71.10015746,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,5478,Subscriber,1991,1,2019,12
560,01/12/2019 14:24:26,01/12/2019 14:33:46,378,191 Beacon St,42.38032335,-71.10878613,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,4960,Subscriber,1976,1,2019,12
380,01/12/2019 14:24:29,01/12/2019 14:30:50,107,Ames St at Main St,42.3625,-71.08822,179,MIT Vassar St,42.35560121,-71.10394478,5581,Subscriber,1996,1,2019,12
1264,01/12/2019 14:24:37,01/12/2019 14:45:42,16,Back Bay T Stop - Dartmouth St at Stuart St,42.34807412,-71.07657015,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,6140,Subscriber,1978,2,2019,12
523,01/12/2019 14:24:45,01/12/2019 14:33:29,228,One Memorial Drive,42.36161932,-71.08043551,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,5956,Subscriber,1977,1,2019,12
371,01/12/2019 14:25:14,01/12/2019 14:31:25,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,380,Mass Ave at Albany St,42.36135838,-71.09670274,3867,Subscriber,1998,2,2019,12
674,01/12/2019 14:25:14,01/12/2019 14:36:28,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,107,Ames St at Main St,42.3625,-71.08822,5463,Subscriber,1991,1,2019,12
231,01/12/2019 14:25:37,01/12/2019 14:29:29,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,380,Mass Ave at Albany St,42.36135838,-71.09670274,5629,Subscriber,1999,1,2019,12
815,01/12/2019 14:25:40,01/12/2019 14:39:15,228,One Memorial Drive,42.36161932,-71.08043551,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,5495,Subscriber,1977,1,2019,12
228,01/12/2019 14:26:25,01/12/2019 14:30:14,10,B.U. Central - 725 Comm. Ave.,42.350406,-71.108279,361,Deerfield St at Commonwealth Ave,42.34924377,-71.0972821,2822,Subscriber,1999,1,2019,12
632,01/12/2019 14:27:16,01/12/2019 14:37:49,69,Coolidge Corner - Beacon St at Centre St,42.341598,-71.123338,9,Commonwealth Ave at Agganis Way,42.35169202,-71.11903489,3045,Subscriber,1980,1,2019,12
671,01/12/2019 14:27:42,01/12/2019 14:38:53,233,St Mary's,42.34619708,-71.10728681,332,Harvard Ave at Brainerd Rd,42.34953017,-71.13022771,1657,Subscriber,1991,1,2019,12
315,01/12/2019 14:27:45,01/12/2019 14:33:01,379,Tremont St at W. Dedham St,42.34254914,-71.07421449,57,Massachusetts Ave at Columbus Ave,42.34054262,-71.08138848,4944,Subscriber,1990,2,2019,12
2260,01/12/2019 14:27:47,01/12/2019 15:05:27,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,329,Washington St at Myrtle St,42.380998,-71.08721308,4657,Customer,1977,1,2019,12
236,01/12/2019 14:27:51,01/12/2019 14:31:48,115,Porter Square Station,42.387995,-71.119084,71,Conway Park - Somerville Avenue,42.383405,-71.107593,3736,Subscriber,1998,1,2019,12
267,01/12/2019 14:27:52,01/12/2019 14:32:19,415,Stuart St at Berkeley St,42.34954403,-71.07242074,26,Washington St at Waltham St,42.34155985,-71.06886953,6065,Subscriber,1982,1,2019,12
266,01/12/2019 14:28:02,01/12/2019 14:32:28,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,70,Harvard Kennedy School at Bennett St / Eliot St,42.3722168,-71.12188071,5906,Subscriber,1984,1,2019,12
447,01/12/2019 14:28:11,01/12/2019 14:35:38,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,149,175 N Harvard St,42.363796,-71.129164,2997,Customer,1995,2,2019,12
1236,01/12/2019 14:28:20,01/12/2019 14:48:57,33,Kenmore Square,42.348706,-71.097009,6,Cambridge St at Joy St,42.36121165,-71.0653062,5688,Customer,1975,1,2019,12
323,01/12/2019 14:28:41,01/12/2019 14:34:05,381,Inman Square at Springfield St.,42.37438409,-71.10015746,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,2956,Subscriber,1989,1,2019,12
673,01/12/2019 14:28:43,01/12/2019 14:39:57,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,19,Park Dr at Buswell St,42.347241,-71.105301,4086,Subscriber,1995,1,2019,12
715,01/12/2019 14:29:57,01/12/2019 14:41:53,161,W Broadway at D St,42.3391085,-71.0514432,24,Seaport Square - Seaport Blvd at Northern Ave,42.35148193,-71.04436085,2672,Subscriber,1993,2,2019,12
565,01/12/2019 14:30:06,01/12/2019 14:39:31,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,4776,Subscriber,2000,1,2019,12
255,01/12/2019 14:30:38,01/12/2019 14:34:53,100,Davis Square,42.396969,-71.123024,239,Community Path at Cedar Street,42.39407224,-71.11133695,3096,Subscriber,1982,2,2019,12
454,01/12/2019 14:30:38,01/12/2019 14:38:13,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,189,Kendall T,42.36242784,-71.08495474,5615,Subscriber,1987,2,2019,12
481,01/12/2019 14:30:50,01/12/2019 14:38:51,185,Third at Binney,42.36544486,-71.08277142,335,Harvard St at Greene-Rose Heritage Park,42.36599433,-71.09522222,4023,Customer,1997,2,2019,12
393,01/12/2019 14:31:04,01/12/2019 14:37:38,69,Coolidge Corner - Beacon St at Centre St,42.341598,-71.123338,191,Tappan St at Brookline Hills MBTA,42.33209606,-71.12845883,3623,Subscriber,1983,2,2019,12
435,01/12/2019 14:31:05,01/12/2019 14:38:21,185,Third at Binney,42.36544486,-71.08277142,335,Harvard St at Greene-Rose Heritage Park,42.36599433,-71.09522222,5798,Customer,1996,2,2019,12
72,01/12/2019 14:31:12,01/12/2019 14:32:25,404,Mass Ave T Station,42.34135616,-71.08336953,57,Massachusetts Ave at Columbus Ave,42.34054262,-71.08138848,5416,Subscriber,1953,1,2019,12
1540,01/12/2019 14:31:41,01/12/2019 14:57:21,46,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.34366582,-71.08582377,221,Verizon Innovation Hub 10 Ware Street,42.37250865,-71.11305356,3403,Customer,2002,1,2019,12
